100000 742635 112430 1.25301e+06 0 9.30886e+51 4.46377e+14 1.55341e+11 0.239628 -7.81379e+32 0.984464 1.66975e+07 1.55638e+07
125000 -154880 -227072 1.2626e+06 0 9.30886e+51 4.45238e+14 1.54316e+11 0.239468 -1.70474e+33 0.980209 1.66975e+07 1.55638e+07
150000 529236 17947.2 1.31715e+06 0 9.30886e+51 4.43178e+14 1.53734e+11 0.23936 -2.57396e+33 0.980151 1.66975e+07 1.55638e+07
175000 984472 65955 1.32568e+06 0 9.30886e+51 4.40089e+14 1.54684e+11 0.239515 -2.11243e+33 0.990989 1.66975e+07 1.55638e+07
200000 1.16798e+06 -45683.9 1.28587e+06 0 9.30886e+51 4.37682e+14 1.5567e+11 0.239552 -1.91711e+33 1.0009 1.66975e+07 1.55638e+07
225000 1.42193e+06 40984 1.26004e+06 0 9.30886e+51 4.34209e+14 1.56788e+11 0.23968 -1.98938e+33 1.01363 1.66975e+07 1.55638e+07
250000 1.53727e+06 5074.01 1.255e+06 0 9.30886e+51 4.31123e+14 1.57994e+11 0.239669 -2.16456e+33 1.02619 1.66975e+07 1.55638e+07
275000 2.73871e+06 6922.84 1.2434e+06 0 9.30886e+51 4.27651e+14 1.59535e+11 0.23972 -1.88281e+33 1.0415 1.66975e+07 1.55638e+07
300000 4.208e+06 10107 1.23528e+06 0 9.30886e+51 4.23002e+14 1.62374e+11 0.239906 -1.72132e+33 1.06676 1.66975e+07 1.55638e+07
325000 4.72965e+06 47308.4 1.28063e+06 0 9.30886e+51 4.17719e+14 1.65065e+11 0.239999 -1.89587e+33 1.09261 1.66975e+07 1.55638e+07
350000 5.94613e+06 24259 1.3587e+06 0 9.30886e+51 4.1236e+14 1.67338e+11 0.240115 -2.5083e+33 1.11698 1.66975e+07 1.55638e+07
375000 7.09365e+06 53702.4 1.34504e+06 0 9.30886e+51 4.06046e+14 1.69976e+11 0.240147 -2.29417e+33 1.14565 1.66975e+07 1.55638e+07
400000 8.41339e+06 46814.3 1.26642e+06 0 9.30886e+51 3.99891e+14 1.72987e+11 0.240244 -2.386e+33 1.17653 1.66975e+07 1.55638e+07
425000 9.03602e+06 114663 1.22883e+06 0 9.30886e+51 3.92657e+14 1.75998e+11 0.24021 -2.37063e+33 1.21034 1.66975e+07 1.55638e+07
450000 8.6411e+06 153439 1.34314e+06 0 9.30886e+51 3.85743e+14 1.78724e+11 0.240101 -2.51602e+33 1.24214 1.66975e+07 1.55638e+07
475000 8.72495e+06 159732 1.37639e+06 0 9.30886e+51 3.78625e+14 1.81255e+11 0.239971 -2.27422e+33 1.27349 1.66975e+07 1.55638e+07
500000 9.09974e+06 216166 1.64284e+06 0 9.30886e+51 3.70899e+14 1.8289e+11 0.239615 -2.38805e+33 1.30113 1.66975e+07 1.55638e+07
525000 8.20402e+06 298748 1.88592e+06 0 9.30886e+51 3.62557e+14 1.83563e+11 0.239109 -2.21097e+33 1.32527 1.66975e+07 1.55638e+07
550000 8.91053e+06 285559 1.98342e+06 0 9.30886e+51 3.55557e+14 1.84277e+11 0.238641 -2.49043e+33 1.34697 1.66975e+07 1.55638e+07
575000 1.08191e+07 341624 2.0061e+06 0 9.30886e+51 3.47157e+14 1.85271e+11 0.23803 -2.25208e+33 1.37444 1.66975e+07 1.55638e+07
600000 1.36381e+07 319342 2.08162e+06 0 9.30886e+51 3.38419e+14 1.86264e+11 0.237347 -2.49396e+33 1.40339 1.66975e+07 1.55638e+07
625000 1.85862e+07 446767 2.19714e+06 0 9.30886e+51 3.28595e+14 1.87783e+11 0.236695 -2.28779e+33 1.43976 1.66975e+07 1.55638e+07
650000 2.70825e+07 451489 2.31017e+06 0 9.30886e+51 3.18378e+14 1.89622e+11 0.235859 -1.79176e+33 1.48081 1.66975e+07 1.55638e+07
675000 3.43183e+07 523693 2.30715e+06 0 9.30886e+51 3.06367e+14 1.92997e+11 0.234874 -9.84738e+32 1.5384 1.66975e+07 1.55638e+07
700000 4.28035e+07 494637 2.51073e+06 0 9.30886e+51 2.94625e+14 1.97461e+11 0.233733 -6.76009e+32 1.60446 1.66975e+07 1.55638e+07
725000 5.89466e+07 626659 2.42498e+06 0 9.30886e+51 2.81739e+14 2.02963e+11 0.232674 1.01262e+33 1.68432 1.66975e+07 1.55638e+07
750000 8.79231e+07 463313 2.54184e+06 0 9.30886e+51 2.67378e+14 2.11253e+11 0.231565 -1.14937e+33 1.79125 1.66975e+07 1.55638e+07
775000 1.25341e+08 287223 2.28966e+06 0 9.30886e+51 2.50074e+14 2.1897e+11 0.230886 2.23211e+32 1.9159 1.66975e+07 1.55638e+07
800000 1.76393e+08 499973 2.24658e+06 0 9.30886e+51 2.31738e+14 2.28005e+11 0.231226 4.52435e+33 2.06525 1.66975e+07 1.55638e+07
825000 2.38326e+08 237221 2.46354e+06 0 9.30886e+51 2.10491e+14 2.42735e+11 0.23198 3.8621e+33 2.27909 1.66975e+07 1.55638e+07
850000 2.65374e+08 -54767.4 2.85752e+06 0 9.30886e+51 1.89363e+14 2.58089e+11 0.233302 6.03558e+33 2.51118 1.66975e+07 1.55638e+07
875000 2.65045e+08 -315529 2.99436e+06 0 9.30886e+51 1.69194e+14 2.73824e+11 0.235114 5.8839e+33 2.75534 1.66975e+07 1.55638e+07
900000 2.66617e+08 -246149 3.37261e+06 0 9.30886e+51 1.5158e+14 2.88523e+11 0.237974 7.54158e+33 2.99099 1.66975e+07 1.55638e+07
925000 2.71227e+08 -771184 3.7791e+06 0 9.30886e+51 1.34962e+14 3.03464e+11 0.240683 4.74427e+33 3.23396 1.66975e+07 1.55638e+07
950000 2.43132e+08 -903067 4.2123e+06 0 9.30886e+51 1.20713e+14 3.17227e+11 0.243663 4.55835e+33 3.46294 1.66975e+07 1.55638e+07
975000 2.15293e+08 -772218 4.8228e+06 0 9.30886e+51 1.08977e+14 3.28835e+11 0.246359 -3.6341e+32 3.66591 1.66975e+07 1.55638e+07
1e+06 1.97514e+08 -752197 5.77194e+06 0 9.30886e+51 9.90068e+13 3.38502e+11 0.247565 -3.83299e+33 3.84603 1.66975e+07 1.55638e+07
1.025e+06 1.64229e+08 -788444 7.27477e+06 0 9.30886e+51 9.03588e+13 3.46443e+11 0.248264 -4.37334e+33 4.00867 1.66975e+07 1.55638e+07
1.05e+06 1.29465e+08 -700093 9.07954e+06 0 9.30886e+51 8.36174e+13 3.51809e+11 0.248083 -5.47335e+33 4.13759 1.66975e+07 1.55638e+07
1.075e+06 1.08342e+08 -426917 1.12794e+07 0 9.30886e+51 7.77922e+13 3.55519e+11 0.247143 -5.5665e+33 4.24844 1.66975e+07 1.55638e+07
1.1e+06 8.83603e+07 -371656 1.29415e+07 0 9.30886e+51 7.28855e+13 3.57621e+11 0.244984 -7.12878e+33 4.33778 1.66975e+07 1.55638e+07
1.125e+06 7.07166e+07 -248631 1.46433e+07 0 9.30886e+51 6.8596e+13 3.58501e+11 0.242442 -6.92495e+33 4.41325 1.66975e+07 1.55638e+07
1.15e+06 5.6853e+07 -664607 1.62975e+07 0 9.30886e+51 6.49907e+13 3.58509e+11 0.239798 -8.29469e+33 4.47471 1.66975e+07 1.55638e+07
1.175e+06 5.03884e+07 -312701 1.99704e+07 0 9.30886e+51 6.17565e+13 3.57976e+11 0.23691 -6.25384e+33 4.52856 1.66975e+07 1.55638e+07
1.2e+06 4.14782e+07 -589993 2.35381e+07 0 9.30886e+51 5.87068e+13 3.56523e+11 0.233656 -6.70016e+33 4.57476 1.66975e+07 1.55638e+07
1.225e+06 3.11877e+07 -83342.1 2.7911e+07 0 9.30886e+51 5.60972e+13 3.54541e+11 0.230223 -4.27711e+33 4.61053 1.66975e+07 1.55638e+07
1.25e+06 2.34067e+07 -808038 3.14053e+07 0 9.30886e+51 5.37336e+13 3.51683e+11 0.226665 -5.36316e+33 4.63655 1.66975e+07 1.55638e+07
1.275e+06 1.93561e+07 -371332 3.45489e+07 0 9.30886e+51 5.16595e+13 3.48711e+11 0.223323 -4.60429e+33 4.65729 1.66975e+07 1.55638e+07
1.3e+06 1.71509e+07 -698034 3.85534e+07 0 9.30886e+51 4.96154e+13 3.45014e+11 0.220044 -4.6246e+33 4.67465 1.66975e+07 1.55638e+07
1.325e+06 1.49842e+07 -1.0974e+06 4.21636e+07 0 9.30886e+51 4.76994e+13 3.41266e+11 0.216835 -5.49672e+33 4.6903 1.66975e+07 1.55638e+07
1.35e+06 1.37598e+07 -424672 4.5609e+07 0 9.30886e+51 4.59474e+13 3.37543e+11 0.214208 -4.86902e+33 4.70489 1.66975e+07 1.55638e+07
1.375e+06 1.33711e+07 -1.69075e+06 4.97759e+07 0 9.30886e+51 4.42799e+13 3.33955e+11 0.211481 -4.21202e+33 4.71904 1.66975e+07 1.55638e+07
1.4e+06 1.17997e+07 -801321 5.31143e+07 0 9.30886e+51 4.26209e+13 3.29984e+11 0.209135 -3.36743e+33 4.73224 1.66975e+07 1.55638e+07
1.425e+06 1.03416e+07 -1.43414e+06 5.68106e+07 0 9.30886e+51 4.11224e+13 3.26192e+11 0.206782 -4.51111e+33 4.7434 1.66975e+07 1.55638e+07
1.45e+06 9.35192e+06 -1.49229e+06 6.09322e+07 0 9.30886e+51 3.968e+13 3.22285e+11 0.204567 -3.31196e+33 4.75439 1.66975e+07 1.55638e+07
1.475e+06 8.76975e+06 -2.09774e+06 6.3408e+07 0 9.30886e+51 3.83246e+13 3.18344e+11 0.202633 -3.09817e+33 4.76396 1.66975e+07 1.55638e+07
1.5e+06 8.23153e+06 -1.13377e+06 6.6972e+07 0 9.30886e+51 3.69375e+13 3.14088e+11 0.200637 -2.73735e+33 4.7729 1.66975e+07 1.55638e+07
1.525e+06 7.05674e+06 -2.78461e+06 7.06509e+07 0 9.30886e+51 3.56233e+13 3.09866e+11 0.198484 -3.34348e+33 4.78033 1.66975e+07 1.55638e+07
1.55e+06 6.53573e+06 -1.80745e+06 7.43809e+07 0 9.30886e+51 3.43977e+13 3.05658e+11 0.19667 -4.59845e+33 4.78721 1.66975e+07 1.55638e+07
1.575e+06 7.1409e+06 -2.24688e+06 7.79896e+07 0 9.30886e+51 3.32617e+13 3.018e+11 0.195035 -3.55711e+33 4.79504 1.66975e+07 1.55638e+07
1.6e+06 7.17187e+06 -2.45673e+06 8.18781e+07 0 9.30886e+51 3.21023e+13 2.97819e+11 0.193342 -2.76311e+33 4.80374 1.66975e+07 1.55638e+07
1.625e+06 6.16865e+06 -3.06297e+06 8.52273e+07 0 9.30886e+51 3.10032e+13 2.93906e+11 0.191605 -2.38412e+33 4.81114 1.66975e+07 1.55638e+07
1.65e+06 5.68105e+06 -2.75463e+06 8.883e+07 0 9.30886e+51 2.99646e+13 2.89916e+11 0.190249 -2.60497e+33 4.81768 1.66975e+07 1.55638e+07
1.675e+06 5.29127e+06 -2.49492e+06 9.22872e+07 0 9.30886e+51 2.89502e+13 2.8593e+11 0.18877 -2.24654e+33 4.82459 1.66975e+07 1.55638e+07
1.7e+06 4.30389e+06 -3.72078e+06 9.51183e+07 0 9.30886e+51 2.79857e+13 2.81945e+11 0.187328 -2.18408e+33 4.83023 1.66975e+07 1.55638e+07
