100000 747164 79529.3 1.24445e+06 0 9.12882e+51 4.50042e+14 1.56516e+11 0.239429 -7.17354e+32 0.985255 1.70188e+07 1.53869e+07
125000 -160468 -186347 1.25894e+06 0 9.12882e+51 4.48898e+14 1.55541e+11 0.239225 -8.51008e+32 0.981219 1.70188e+07 1.53869e+07
150000 514644 -5266.83 1.19001e+06 0 9.12882e+51 4.4683e+14 1.54946e+11 0.239096 -2.39378e+33 0.981054 1.70188e+07 1.53869e+07
175000 974019 63010.2 1.12652e+06 0 9.12882e+51 4.43736e+14 1.55828e+11 0.239255 -2.55107e+33 0.991491 1.70188e+07 1.53869e+07
200000 1.15774e+06 -51934 1.10247e+06 0 9.12882e+51 4.41324e+14 1.56765e+11 0.239287 -2.32307e+33 1.00115 1.70188e+07 1.53869e+07
225000 1.41458e+06 53245.1 1.06037e+06 0 9.12882e+51 4.37845e+14 1.57854e+11 0.239401 -2.05349e+33 1.0136 1.70188e+07 1.53869e+07
250000 1.55453e+06 -11428.2 1.03226e+06 0 9.12882e+51 4.3475e+14 1.59052e+11 0.239382 -2.16141e+33 1.02601 1.70188e+07 1.53869e+07
275000 2.77826e+06 5400.93 1.06798e+06 0 9.12882e+51 4.31259e+14 1.60608e+11 0.239451 -2.23811e+33 1.04133 1.70188e+07 1.53869e+07
300000 4.24119e+06 -8870.32 982196 0 9.12882e+51 4.2659e+14 1.63471e+11 0.23962 -1.76333e+33 1.06658 1.70188e+07 1.53869e+07
325000 4.80952e+06 44072.8 1.05619e+06 0 9.12882e+51 4.21292e+14 1.66143e+11 0.239695 -1.58045e+33 1.0923 1.70188e+07 1.53869e+07
350000 6.04062e+06 35203.9 1.10482e+06 0 9.12882e+51 4.15894e+14 1.68927e+11 0.239767 -2.42752e+33 1.1193 1.70188e+07 1.53869e+07
375000 7.14391e+06 38130.8 1.11455e+06 0 9.12882e+51 4.09545e+14 1.71689e+11 0.239759 -2.2744e+33 1.14845 1.70188e+07 1.53869e+07
400000 8.42598e+06 34007.5 1.08094e+06 0 9.12882e+51 4.03367e+14 1.74648e+11 0.239819 -2.50209e+33 1.17897 1.70188e+07 1.53869e+07
425000 9.0399e+06 127548 1.02137e+06 0 9.12882e+51 3.96114e+14 1.77595e+11 0.239746 -2.46435e+33 1.21229 1.70188e+07 1.53869e+07
450000 8.66332e+06 140009 1.18409e+06 0 9.12882e+51 3.89181e+14 1.80262e+11 0.239649 -2.29391e+33 1.24349 1.70188e+07 1.53869e+07
475000 8.7622e+06 157152 1.21836e+06 0 9.12882e+51 3.82041e+14 1.82775e+11 0.239483 -2.27374e+33 1.27448 1.70188e+07 1.53869e+07
500000 9.07152e+06 209876 1.4093e+06 0 9.12882e+51 3.74295e+14 1.84552e+11 0.239099 -2.31157e+33 1.30282 1.70188e+07 1.53869e+07
525000 8.14114e+06 282172 1.60892e+06 0 9.12882e+51 3.65933e+14 1.85402e+11 0.238563 -2.26742e+33 1.3279 1.70188e+07 1.53869e+07
550000 9.06868e+06 268017 1.69689e+06 0 9.12882e+51 3.58908e+14 1.86017e+11 0.238074 -2.32525e+33 1.34896 1.70188e+07 1.53869e+07
575000 1.14216e+07 335443 1.66321e+06 0 9.12882e+51 3.50441e+14 1.87048e+11 0.237428 -2.24163e+33 1.37663 1.70188e+07 1.53869e+07
600000 1.41866e+07 297674 1.83303e+06 0 9.12882e+51 3.41591e+14 1.88254e+11 0.236638 -2.41357e+33 1.40693 1.70188e+07 1.53869e+07
625000 1.89494e+07 404969 1.88036e+06 0 9.12882e+51 3.31727e+14 1.90059e+11 0.235962 -2.36996e+33 1.44478 1.70188e+07 1.53869e+07
650000 2.85103e+07 450537 2.06032e+06 0 9.12882e+51 3.21424e+14 1.92168e+11 0.235082 -1.81695e+33 1.48733 1.70188e+07 1.53869e+07
675000 3.68359e+07 471217 2.18602e+06 0 9.12882e+51 3.09191e+14 1.95861e+11 0.234088 -7.61969e+32 1.54738 1.70188e+07 1.53869e+07
700000 4.58058e+07 460616 2.35828e+06 0 9.12882e+51 2.97222e+14 2.0085e+11 0.233019 -4.23314e+32 1.61732 1.70188e+07 1.53869e+07
725000 6.3445e+07 574543 2.31535e+06 0 9.12882e+51 2.84073e+14 2.07015e+11 0.23198 1.23805e+33 1.70174 1.70188e+07 1.53869e+07
750000 9.42415e+07 400139 2.57676e+06 0 9.12882e+51 2.69321e+14 2.16138e+11 0.23084 -9.93001e+32 1.8148 1.70188e+07 1.53869e+07
775000 1.33017e+08 179118 2.29029e+06 0 9.12882e+51 2.51584e+14 2.24993e+11 0.230317 5.0468e+32 1.94795 1.70188e+07 1.53869e+07
800000 1.8682e+08 417381 2.1784e+06 0 9.12882e+51 2.3271e+14 2.34505e+11 0.230856 4.97164e+33 2.10244 1.70188e+07 1.53869e+07
825000 2.50273e+08 148099 2.54576e+06 0 9.12882e+51 2.10939e+14 2.50132e+11 0.231864 4.9042e+33 2.32422 1.70188e+07 1.53869e+07
850000 2.74115e+08 -257300 2.8464e+06 0 9.12882e+51 1.89477e+14 2.66383e+11 0.233411 4.96787e+33 2.5634 1.70188e+07 1.53869e+07
875000 2.68657e+08 -311609 2.97719e+06 0 9.12882e+51 1.69285e+14 2.82603e+11 0.235518 7.01321e+33 2.81017 1.70188e+07 1.53869e+07
900000 2.67563e+08 -523059 3.32528e+06 0 9.12882e+51 1.5183e+14 2.97669e+11 0.238209 6.55284e+33 3.04527 1.70188e+07 1.53869e+07
925000 2.69279e+08 -935432 3.69744e+06 0 9.12882e+51 1.35372e+14 3.12947e+11 0.240966 5.13503e+33 3.28768 1.70188e+07 1.53869e+07
950000 2.35839e+08 -857606 4.00604e+06 0 9.12882e+51 1.21428e+14 3.2664e+11 0.243715 2.91044e+33 3.51134 1.70188e+07 1.53869e+07
975000 2.07268e+08 -919828 4.61484e+06 0 9.12882e+51 1.1008e+14 3.37802e+11 0.24571 -2.37561e+33 3.70486 1.70188e+07 1.53869e+07
1e+06 1.92071e+08 -893819 5.60637e+06 0 9.12882e+51 1.00297e+14 3.47216e+11 0.246738 -2.19995e+33 3.8791 1.70188e+07 1.53869e+07
