1, 0.003380, 0.456483
2, 1.007660, 0.791950
3, 1.278709, 0.649128
4, 1.970073, 0.660880
5, 1.839614, 0.902297
6, 1.506742, 0.656162
7, 0.324637, 0.540603
8, 0.245937, 0.178528
9, 0.187634, 0.832234
10, 0.467169, 0.941655
11, 1.979525, 0.757429
12, 1.952060, 0.648202
13, 1.963248, 0.799209
14, 1.178404, 0.035761
15, 1.306458, 0.858899
16, 0.210789, 0.069954
17, 0.249446, 0.272087
18, 0.163896, 0.617897
19, 0.455588, 0.380656
20, 1.000375, 0.927328
21, 0.339635, 0.106922
22, 1.321925, 0.006454
23, 1.592292, 0.736870
24, 1.535105, 0.050289
25, 0.441978, 0.627807
26, 0.735007, 0.840259
27, 1.025000, 0.976878
28, 0.893029, 0.926862
29, 1.360524, 0.822214
30, 1.962734, 0.016711
31, 0.295259, 0.655657
32, 0.639868, 0.646878
33, 0.528802, 0.488260
34, 0.130420, 0.329850
35, 1.256225, 0.170207
36, 1.403545, 0.911766
37, 1.349098, 0.422276
38, 0.924408, 0.717284
39, 1.202775, 0.212152
40, 1.403402, 0.222727
41, 0.342849, 0.054446
42, 0.258640, 0.364830
43, 0.650772, 0.001108
44, 0.156000, 0.195023
45, 1.105942, 0.909703
46, 0.763497, 0.739167
47, 1.072818, 0.559581
48, 1.377271, 0.612196
49, 1.548938, 0.557553
50, 0.853334, 0.069512
51, 1.733516, 0.526323
52, 1.555139, 0.516524
53, 0.244982, 0.588795
54, 1.663358, 0.936494
55, 0.375369, 0.640378
56, 0.542776, 0.259835
57, 1.910700, 0.460526
58, 0.546154, 0.280292
59, 1.451975, 0.921622
60, 1.629695, 0.242412
61, 1.584822, 0.003153
62, 0.977124, 0.191853
63, 1.720423, 0.039244
64, 0.389838, 0.620718
65, 0.573528, 0.399306
66, 0.349457, 0.023949
67, 0.609886, 0.488361
68, 1.828736, 0.292469
69, 0.295992, 0.704679
70, 1.631800, 0.138302
71, 1.769241, 0.426406
72, 0.440137, 0.677293
73, 0.693657, 0.680849
74, 1.470724, 0.344197
75, 0.023107, 0.124298
76, 0.767156, 0.158138
77, 1.467380, 0.187847
78, 1.591386, 0.298164
79, 1.117406, 0.167492
80, 1.140610, 0.102361
81, 0.240826, 0.542184
82, 1.448372, 0.872412
83, 0.411210, 0.567466
84, 0.500912, 0.434452
85, 1.988216, 0.972324
86, 0.544943, 0.233180
87, 1.603522, 0.147882
88, 1.114461, 0.507810
89, 1.987783, 0.715765
90, 0.451690, 0.956387
91, 0.150877, 0.377531
92, 0.321723, 0.805041
93, 0.357953, 0.981885
94, 0.140247, 0.840208
95, 0.236799, 0.847037
96, 0.633231, 0.346839
97, 0.863541, 0.165100
98, 1.507399, 0.951666
99, 1.923010, 0.328620
100, 1.119949, 0.083567
101, 0.146194, 0.963561
102, 1.662464, 0.138463
103, 0.333596, 0.962344
104, 1.294349, 0.788652
105, 1.085655, 0.882320
106, 0.342154, 0.304822
107, 0.142838, 0.729690
108, 1.263481, 0.195056
109, 0.203996, 0.805179
110, 0.188200, 0.003956
111, 0.474306, 0.887455
112, 1.205116, 0.737406
113, 1.141633, 0.292142
114, 1.234066, 0.057028
115, 0.850381, 0.688126
116, 0.154427, 0.276682
117, 1.583635, 0.568974
118, 1.085692, 0.767915
119, 0.971091, 0.185927
120, 1.592794, 0.723320
121, 1.907887, 0.396646
122, 1.651487, 0.041448
123, 0.353352, 0.021335
124, 1.202661, 0.232471
125, 0.393525, 0.727223
126, 0.806200, 0.546257
127, 1.507836, 0.241655
128, 1.095608, 0.948281
129, 1.985351, 0.201978
130, 1.682944, 0.671514
131, 1.299226, 0.831878
132, 1.030536, 0.061495
133, 0.951983, 0.211609
134, 0.303799, 0.609095
135, 1.323422, 0.739698
136, 1.150938, 0.317222
137, 0.190777, 0.485371
138, 1.163993, 0.284101
139, 0.158411, 0.812530
140, 1.976664, 0.421599
141, 1.593919, 0.266328
142, 0.891040, 0.930537
143, 0.300174, 0.305279
144, 1.698891, 0.759821
