100000 743012 95614 1.10679e+06 0 9.22138e+51 4.46979e+14 1.55537e+11 0.239583 -1.26841e+33 0.984604 1.67409e+07 1.55299e+07
125000 -154913 -201057 1.18634e+06 0 9.22138e+51 4.45838e+14 1.5452e+11 0.239425 -1.93675e+33 0.98038 1.67409e+07 1.55299e+07
150000 527320 16073.6 1.07404e+06 0 9.22138e+51 4.43777e+14 1.53935e+11 0.239316 -2.36811e+33 0.980296 1.67409e+07 1.55299e+07
175000 982318 46145.4 1.02225e+06 0 9.22138e+51 4.40687e+14 1.54869e+11 0.239473 -2.31461e+33 0.991058 1.67409e+07 1.55299e+07
200000 1.16602e+06 -42616.3 1.051e+06 0 9.22138e+51 4.3828e+14 1.55845e+11 0.239507 -2.19005e+33 1.00092 1.67409e+07 1.55299e+07
225000 1.42136e+06 40434 965611 0 9.22138e+51 4.34806e+14 1.5696e+11 0.239632 -2.08871e+33 1.01361 1.67409e+07 1.55299e+07
250000 1.54034e+06 14086.3 973628 0 9.22138e+51 4.31718e+14 1.58167e+11 0.239617 -2.01444e+33 1.02615 1.67409e+07 1.55299e+07
275000 2.74549e+06 -9178.92 961401 0 9.22138e+51 4.28243e+14 1.59705e+11 0.239679 -1.97972e+33 1.04145 1.67409e+07 1.55299e+07
300000 4.21548e+06 5009.51 995686 0 9.22138e+51 4.23591e+14 1.62552e+11 0.239859 -1.57035e+33 1.06672 1.67409e+07 1.55299e+07
325000 4.74161e+06 63564.1 1.06203e+06 0 9.22138e+51 4.18304e+14 1.65277e+11 0.239946 -1.91333e+33 1.09275 1.67409e+07 1.55299e+07
350000 5.95856e+06 16619.2 1.11627e+06 0 9.22138e+51 4.12938e+14 1.67607e+11 0.240057 -2.25086e+33 1.11741 1.67409e+07 1.55299e+07
375000 7.10015e+06 51901.5 1.1533e+06 0 9.22138e+51 4.06619e+14 1.70251e+11 0.240084 -2.20171e+33 1.14609 1.67409e+07 1.55299e+07
400000 8.41699e+06 37917.1 1.13848e+06 0 9.22138e+51 4.00461e+14 1.7326e+11 0.240174 -2.48652e+33 1.17693 1.67409e+07 1.55299e+07
425000 9.036e+06 122192 1.14126e+06 0 9.22138e+51 3.93224e+14 1.76259e+11 0.24013 -2.66432e+33 1.21066 1.67409e+07 1.55299e+07
450000 8.64507e+06 152824 1.2612e+06 0 9.22138e+51 3.86307e+14 1.78973e+11 0.240023 -2.35606e+33 1.24235 1.67409e+07 1.55299e+07
475000 8.7344e+06 167423 1.29176e+06 0 9.22138e+51 3.79185e+14 1.815e+11 0.239891 -2.11885e+33 1.27364 1.67409e+07 1.55299e+07
500000 9.0939e+06 212102 1.5287e+06 0 9.22138e+51 3.71456e+14 1.83175e+11 0.23953 -2.35476e+33 1.30147 1.67409e+07 1.55299e+07
525000 8.19119e+06 300046 1.77394e+06 0 9.22138e+51 3.63111e+14 1.83874e+11 0.239014 -2.29619e+33 1.32573 1.67409e+07 1.55299e+07
550000 8.94178e+06 285152 1.89577e+06 0 9.22138e+51 3.56107e+14 1.84559e+11 0.238545 -2.26905e+33 1.34727 1.67409e+07 1.55299e+07
575000 1.09215e+07 329028 1.96944e+06 0 9.22138e+51 3.47694e+14 1.85562e+11 0.23793 -2.30327e+33 1.37481 1.67409e+07 1.55299e+07
600000 1.37107e+07 322973 2.03577e+06 0 9.22138e+51 3.38939e+14 1.86588e+11 0.237227 -2.67022e+33 1.40396 1.67409e+07 1.55299e+07
625000 1.86483e+07 446343 2.14072e+06 0 9.22138e+51 3.29111e+14 1.88157e+11 0.236572 -2.18511e+33 1.44059 1.67409e+07 1.55299e+07
650000 2.73246e+07 455680 2.24259e+06 0 9.22138e+51 3.18877e+14 1.90038e+11 0.23573 -1.71635e+33 1.48189 1.67409e+07 1.55299e+07
675000 3.47058e+07 519579 2.27346e+06 0 9.22138e+51 3.06831e+14 1.93466e+11 0.234743 -9.38804e+32 1.53985 1.67409e+07 1.55299e+07
700000 4.32884e+07 491075 2.43458e+06 0 9.22138e+51 2.95054e+14 1.98013e+11 0.233609 -6.2334e+32 1.60656 1.67409e+07 1.55299e+07
725000 5.96691e+07 618399 2.37221e+06 0 9.22138e+51 2.82124e+14 2.03622e+11 0.23256 1.08797e+33 1.68713 1.67409e+07 1.55299e+07
750000 8.89355e+07 460709 2.54467e+06 0 9.22138e+51 2.67701e+14 2.1205e+11 0.231445 -1.35194e+33 1.7951 1.67409e+07 1.55299e+07
775000 1.26593e+08 270163 2.30028e+06 0 9.22138e+51 2.50325e+14 2.19954e+11 0.230776 2.03177e+32 1.92113 1.67409e+07 1.55299e+07
800000 1.78104e+08 497471 2.1264e+06 0 9.22138e+51 2.31902e+14 2.29057e+11 0.231162 4.87518e+33 2.07129 1.67409e+07 1.55299e+07
825000 2.40317e+08 222000 2.43121e+06 0 9.22138e+51 2.10566e+14 2.43942e+11 0.231949 4.12478e+33 2.2865 1.67409e+07 1.55299e+07
850000 2.66922e+08 -79165.5 2.73238e+06 0 9.22138e+51 1.89381e+14 2.5944e+11 0.233324 5.73107e+33 2.51977 1.67409e+07 1.55299e+07
875000 2.65713e+08 -310113 2.95676e+06 0 9.22138e+51 1.69199e+14 2.75275e+11 0.235177 5.93584e+33 2.76453 1.67409e+07 1.55299e+07
900000 2.66711e+08 -269142 3.18887e+06 0 9.22138e+51 1.51616e+14 2.9002e+11 0.238029 7.40762e+33 3.00002 1.67409e+07 1.55299e+07
925000 2.71034e+08 -812354 3.66165e+06 0 9.22138e+51 1.35027e+14 3.05023e+11 0.240717 4.75814e+33 3.24285 1.67409e+07 1.55299e+07
950000 2.42099e+08 -887082 4.11192e+06 0 9.22138e+51 1.20818e+14 3.18794e+11 0.243694 4.39632e+33 3.47128 1.67409e+07 1.55299e+07
975000 2.13727e+08 -771967 4.88206e+06 0 9.22138e+51 1.09148e+14 3.30329e+11 0.246272 -6.49479e+32 3.67265 1.67409e+07 1.55299e+07
1e+06 1.96466e+08 -784566 5.78208e+06 0 9.22138e+51 9.92238e+13 3.39931e+11 0.247397 -3.47603e+33 3.85135 1.67409e+07 1.55299e+07
1.025e+06 1.63548e+08 -776248 7.26179e+06 0 9.22138e+51 9.05882e+13 3.47845e+11 0.248077 -4.43273e+33 4.01345 1.67409e+07 1.55299e+07
1.05e+06 1.28593e+08 -714005 9.03354e+06 0 9.22138e+51 8.38632e+13 3.53156e+11 0.247843 -5.635e+33 4.14147 1.67409e+07 1.55299e+07
1.075e+06 1.07379e+08 -387476 1.1288e+07 0 9.22138e+51 7.80536e+13 3.568e+11 0.246845 -5.79511e+33 4.25125 1.67409e+07 1.55299e+07
1.1e+06 8.76045e+07 -412920 1.28284e+07 0 9.22138e+51 7.31606e+13 3.58832e+11 0.244622 -7.19975e+33 4.33951 1.67409e+07 1.55299e+07
1.125e+06 7.0217e+07 -243779 1.4321e+07 0 9.22138e+51 6.88721e+13 3.59663e+11 0.24204 -6.79532e+33 4.41432 1.67409e+07 1.55299e+07
1.15e+06 5.6535e+07 -640577 1.60418e+07 0 9.22138e+51 6.52682e+13 3.59624e+11 0.239371 -8.58946e+33 4.47514 1.67409e+07 1.55299e+07
1.175e+06 5.01325e+07 -372589 2.00529e+07 0 9.22138e+51 6.20269e+13 3.59058e+11 0.236484 -6.43071e+33 4.52871 1.67409e+07 1.55299e+07
