100000 744884 92466 1.29429e+06 0 9.26245e+51 4.48831e+14 1.56125e+11 0.239487 -6.23661e+32 0.98498 1.6877e+07 1.54353e+07
125000 -157968 -207207 1.38485e+06 0 9.26245e+51 4.47687e+14 1.55153e+11 0.239284 -1.17657e+33 0.980949 1.6877e+07 1.54353e+07
150000 520821 13388 1.34511e+06 0 9.26245e+51 4.45622e+14 1.54546e+11 0.239183 -2.54519e+33 0.980744 1.6877e+07 1.54353e+07
175000 977007 48854.3 1.30501e+06 0 9.26245e+51 4.4253e+14 1.55442e+11 0.239344 -2.24183e+33 0.991289 1.6877e+07 1.54353e+07
200000 1.16133e+06 -38847.6 1.28188e+06 0 9.26245e+51 4.4012e+14 1.56393e+11 0.239376 -1.91815e+33 1.00102 1.6877e+07 1.54353e+07
225000 1.41732e+06 47538.2 1.22147e+06 0 9.26245e+51 4.36643e+14 1.57494e+11 0.239496 -2.02124e+33 1.01358 1.6877e+07 1.54353e+07
250000 1.54893e+06 12892 1.22653e+06 0 9.26245e+51 4.33551e+14 1.58695e+11 0.239476 -2.16822e+33 1.02603 1.6877e+07 1.54353e+07
275000 2.76671e+06 3415.03 1.21072e+06 0 9.26245e+51 4.30066e+14 1.60245e+11 0.239543 -2.05815e+33 1.04135 1.6877e+07 1.54353e+07
300000 4.22951e+06 -5600.31 1.18014e+06 0 9.26245e+51 4.25403e+14 1.63102e+11 0.239717 -1.81895e+33 1.06661 1.6877e+07 1.54353e+07
325000 4.78805e+06 59671.9 1.23446e+06 0 9.26245e+51 4.2011e+14 1.65799e+11 0.239794 -1.71237e+33 1.09247 1.6877e+07 1.54353e+07
350000 6.00643e+06 31738.5 1.24207e+06 0 9.26245e+51 4.14722e+14 1.6844e+11 0.239884 -2.34737e+33 1.11876 1.6877e+07 1.54353e+07
375000 7.11915e+06 54886.1 1.22645e+06 0 9.26245e+51 4.08387e+14 1.71113e+11 0.239889 -2.35299e+33 1.14749 1.6877e+07 1.54353e+07
400000 8.42457e+06 47265.5 1.21988e+06 0 9.26245e+51 4.02218e+14 1.74101e+11 0.239959 -2.75454e+33 1.17816 1.6877e+07 1.54353e+07
425000 9.03985e+06 138054 1.14605e+06 0 9.26245e+51 3.9497e+14 1.77066e+11 0.239896 -2.47027e+33 1.21165 1.6877e+07 1.54353e+07
450000 8.65637e+06 153983 1.27308e+06 0 9.26245e+51 3.88044e+14 1.79746e+11 0.239798 -1.96965e+33 1.24301 1.6877e+07 1.54353e+07
475000 8.75298e+06 164320 1.29048e+06 0 9.26245e+51 3.80911e+14 1.82266e+11 0.239647 -2.3471e+33 1.27413 1.6877e+07 1.54353e+07
500000 9.07494e+06 222123 1.47544e+06 0 9.26245e+51 3.73172e+14 1.84031e+11 0.23927 -2.45549e+33 1.30239 1.6877e+07 1.54353e+07
525000 8.16436e+06 294949 1.65108e+06 0 9.26245e+51 3.64816e+14 1.84793e+11 0.238746 -1.93336e+33 1.32701 1.6877e+07 1.54353e+07
550000 9.02167e+06 293872 1.77728e+06 0 9.26245e+51 3.578e+14 1.85437e+11 0.23826 -2.45247e+33 1.34828 1.6877e+07 1.54353e+07
575000 1.12234e+07 348726 1.75181e+06 0 9.26245e+51 3.49354e+14 1.8646e+11 0.237622 -2.04831e+33 1.37591 1.6877e+07 1.54353e+07
600000 1.3986e+07 313891 1.90467e+06 0 9.26245e+51 3.40542e+14 1.8759e+11 0.23687 -2.54045e+33 1.40574 1.6877e+07 1.54353e+07
625000 1.88297e+07 443713 1.98165e+06 0 9.26245e+51 3.30695e+14 1.89304e+11 0.236204 -2.29127e+33 1.44311 1.6877e+07 1.54353e+07
650000 2.80426e+07 457279 2.16148e+06 0 9.26245e+51 3.20416e+14 1.91317e+11 0.235342 -1.73522e+33 1.48515 1.6877e+07 1.54353e+07
675000 3.59562e+07 519012 2.26088e+06 0 9.26245e+51 3.0826e+14 1.94909e+11 0.234349 -8.2529e+32 1.54435 1.6877e+07 1.54353e+07
